"command_id","indicator_id","indicator_type"
"powerview-get-netforest","indicator_2985","success"
"powerview-get-netforest","indicator_2986","success"
"powerview-get-netforest","indicator_2987","success"
"powerview-get-netforest","indicator_2988","failure"
"powerview-get-netforest","indicator_2989","failure"
"powerview-get-netuser-all","indicator_2990","success"
"powerview-get-netuser-all","indicator_2991","success"
"powerview-get-netuser-all","indicator_2992","failure"
"powerview-get-netuser-all","indicator_2993","failure"
"powerview-get-netcomputer-all","indicator_2994","success"
"powerview-get-netcomputer-all","indicator_2995","success"
"powerview-get-netcomputer-all","indicator_2996","failure"
"powerview-get-netcomputer-ping","indicator_2997","success"
"powerview-get-netcomputer-ping","indicator_2998","failure"
"powerview-get-netcomputer-ping","indicator_2999","failure"
"powerview-get-netgroup-recursive","indicator_3000","success"
"powerview-get-netgroup-recursive","indicator_3001","success"
"powerview-get-netgroup-recursive","indicator_3002","failure"
"powerview-get-netgroup-recursive","indicator_3003","failure"
"ps-get-current-domain","indicator_3004","success"
"ps-get-current-domain","indicator_3005","success"
"ps-get-current-domain","indicator_3006","success"
"ps-get-current-domain","indicator_3007","success"
"ps-get-current-domain","indicator_3008","failure"
"ps-get-current-domain","indicator_3009","failure"
"ps-get-current-domain","indicator_3010","failure"
"ps-get-pdc","indicator_3011","success"
"ps-get-pdc","indicator_3012","success"
"ps-get-pdc","indicator_3013","failure"
"ps-get-pdc","indicator_3014","failure"
"ps-get-distinguished-name","indicator_3015","success"
"ps-get-distinguished-name","indicator_3016","success"
"ps-get-distinguished-name","indicator_3017","failure"
"ps-get-distinguished-name","indicator_3018","failure"
"ps-build-ldap-path","indicator_3019","success"
"ps-build-ldap-path","indicator_3020","success"
"ps-build-ldap-path","indicator_3021","success"
"ps-build-ldap-path","indicator_3022","failure"
"ps-build-ldap-path","indicator_3023","failure"
"ps-directorysearcher-users","indicator_3024","success"
"ps-directorysearcher-users","indicator_3025","success"
"ps-directorysearcher-users","indicator_3026","success"
"ps-directorysearcher-users","indicator_3027","success"
"ps-directorysearcher-users","indicator_3028","failure"
"ps-directorysearcher-users","indicator_3029","failure"
"ps-directorysearcher-users","indicator_3030","failure"
"ps-directorysearcher-groups","indicator_3031","success"
"ps-directorysearcher-groups","indicator_3032","success"
"ps-directorysearcher-groups","indicator_3033","success"
"ps-directorysearcher-groups","indicator_3034","success"
"ps-directorysearcher-groups","indicator_3035","failure"
"ps-directorysearcher-groups","indicator_3036","failure"
"ps-directorysearcher-groups","indicator_3037","failure"
"ps-directorysearcher-computers","indicator_3038","success"
"ps-directorysearcher-computers","indicator_3039","success"
"ps-directorysearcher-computers","indicator_3040","success"
"ps-directorysearcher-computers","indicator_3041","success"
"ps-directorysearcher-computers","indicator_3042","failure"
"ps-directorysearcher-computers","indicator_3043","failure"
"ps-directorysearcher-computers","indicator_3044","failure"
"ps-ldapsearch-function","indicator_3045","success"
"ps-ldapsearch-function","indicator_3046","success"
"ps-ldapsearch-function","indicator_3047","success"
"ps-ldapsearch-function","indicator_3048","failure"
"ps-ldapsearch-function","indicator_3049","failure"
"ps-ldapsearch-users","indicator_3050","success"
"ps-ldapsearch-users","indicator_3051","success"
"ps-ldapsearch-users","indicator_3052","success"
"ps-ldapsearch-users","indicator_3053","failure"
"ps-ldapsearch-users","indicator_3054","failure"
"ps-ldapsearch-users","indicator_3055","failure"
"ps-ldapsearch-computers","indicator_3056","success"
"ps-ldapsearch-computers","indicator_3057","success"
"ps-ldapsearch-computers","indicator_3058","failure"
"ps-ldapsearch-groups","indicator_3059","success"
"ps-ldapsearch-groups","indicator_3060","success"
"ps-ldapsearch-groups","indicator_3061","failure"
"ps-ldapsearch-spns","indicator_3062","success"
"ps-ldapsearch-spns","indicator_3063","success"
"ps-ldapsearch-spns","indicator_3064","failure"
"ps-ldapsearch-spns","indicator_3065","failure"
"ps-ldapsearch-admins","indicator_3066","success"
"ps-ldapsearch-admins","indicator_3067","success"
"ps-ldapsearch-admins","indicator_3068","failure"
"powerview-get-netsession","indicator_3069","success"
"powerview-get-netsession","indicator_3070","success"
"powerview-get-netsession","indicator_3071","success"
"powerview-get-netsession","indicator_3072","success"
"powerview-get-netsession","indicator_3073","failure"
"powerview-get-netsession","indicator_3074","failure"
"powerview-get-netsession","indicator_3075","failure"
"powerview-get-netloggedon","indicator_3076","success"
"powerview-get-netloggedon","indicator_3077","success"
"powerview-get-netloggedon","indicator_3078","success"
"powerview-get-netloggedon","indicator_3079","failure"
"powerview-get-netloggedon","indicator_3080","failure"
"powerview-get-netloggedon","indicator_3081","failure"
"powerview-find-localadminaccess","indicator_3082","success"
"powerview-find-localadminaccess","indicator_3083","success"
"powerview-find-localadminaccess","indicator_3084","failure"
"powerview-find-localadminaccess","indicator_3085","failure"
"powerview-find-localadminaccess","indicator_3086","failure"
"powerview-find-domainshare","indicator_3087","success"
"powerview-find-domainshare","indicator_3088","success"
"powerview-find-domainshare","indicator_3089","success"
"powerview-find-domainshare","indicator_3090","success"
"powerview-find-domainshare","indicator_3091","success"
"powerview-find-domainshare","indicator_3092","failure"
"powerview-find-domainshare","indicator_3093","failure"
"powerview-find-domainshare","indicator_3094","failure"
"powerview-find-domainshare-accessible","indicator_3095","success"
"powerview-find-domainshare-accessible","indicator_3096","success"
"powerview-find-domainshare-accessible","indicator_3097","success"
"powerview-find-domainshare-accessible","indicator_3098","failure"
"powerview-find-domainshare-accessible","indicator_3099","failure"
"sysinternals-psloggedon","indicator_3100","success"
"sysinternals-psloggedon","indicator_3101","success"
"sysinternals-psloggedon","indicator_3102","success"
"sysinternals-psloggedon","indicator_3103","failure"
"sysinternals-psloggedon","indicator_3104","failure"
"sysinternals-psloggedon","indicator_3105","failure"
"net-view-shares","indicator_3106","success"
"net-view-shares","indicator_3107","success"
"net-view-shares","indicator_3108","success"
"net-view-shares","indicator_3109","success"
"net-view-shares","indicator_3110","success"
"net-view-shares","indicator_3111","failure"
"net-view-shares","indicator_3112","failure"
"net-view-shares","indicator_3113","failure"
"test-share-access","indicator_3114","success"
"test-share-access","indicator_3115","success"
"test-share-access","indicator_3116","success"
"test-share-access","indicator_3117","failure"
"test-share-access","indicator_3118","failure"
"test-share-access","indicator_3119","failure"
"search-share-files","indicator_3120","success"
"search-share-files","indicator_3121","success"
"search-share-files","indicator_3122","failure"
"search-share-files","indicator_3123","failure"
"search-share-files","indicator_3124","failure"
"gpp-password-decrypt","indicator_3125","success"
"gpp-password-decrypt","indicator_3126","failure"
"gpp-password-decrypt","indicator_3127","failure"
"powerview-find-domainshare-exclude","indicator_3128","success"
"powerview-find-domainshare-exclude","indicator_3129","success"
"powerview-find-domainshare-exclude","indicator_3130","success"
"powerview-find-domainshare-exclude","indicator_3131","failure"
"powerview-find-domainshare-exclude","indicator_3132","failure"
"psloggedon","indicator_3133","success"
"psloggedon","indicator_3134","success"
"psloggedon","indicator_3135","failure"
"psloggedon","indicator_3136","failure"
"psloggedon","indicator_3137","failure"
"gpp-password-files","indicator_3138","success"
"gpp-password-files","indicator_3139","success"
"gpp-password-files","indicator_3140","success"
"gpp-password-files","indicator_3141","failure"
"gpp-password-files","indicator_3142","failure"
"gpp-password-files","indicator_3143","failure"
"keepass2john-extract","indicator_3144","success"
"keepass2john-extract","indicator_3145","success"
"keepass2john-extract","indicator_3146","failure"
"keepass2john-extract","indicator_3147","failure"
"ssh2john-extract","indicator_3148","success"
"ssh2john-extract","indicator_3149","success"
"ssh2john-extract","indicator_3150","failure"
"ssh2john-extract","indicator_3151","failure"
"zip2john-extract","indicator_3152","success"
"zip2john-extract","indicator_3153","success"
"zip2john-extract","indicator_3154","failure"
"zip2john-extract","indicator_3155","failure"
"rar2john-extract","indicator_3156","success"
"rar2john-extract","indicator_3157","success"
"office2john-extract","indicator_3158","success"
"office2john-extract","indicator_3159","success"
"hash-identifier","indicator_3160","success"
"hash-identifier","indicator_3161","success"
"hash-identifier","indicator_3162","success"
"hashid","indicator_3163","success"
"hashid","indicator_3164","success"
"hashid","indicator_3165","success"
"pdf2john-extract","indicator_3166","success"
"pdf2john-extract","indicator_3167","success"
"python-hash-generator","indicator_3168","success"
"python-hash-generator","indicator_3169","success"
"base64-decode-hash","indicator_3170","success"
"net-user-domain-list","indicator_3171","success"
"net-user-domain-list","indicator_3172","success"
"net-user-domain-list","indicator_3173","failure"
"net-user-domain-list","indicator_3174","failure"
"net-user-domain-list","indicator_3175","failure"
"net-user-domain-list","indicator_3176","failure"
"net-user-domain-detail","indicator_3177","success"
"net-user-domain-detail","indicator_3178","success"
"net-user-domain-detail","indicator_3179","success"
"net-user-domain-detail","indicator_3180","success"
"net-user-domain-detail","indicator_3181","success"
"net-user-domain-detail","indicator_3182","failure"
"net-user-domain-detail","indicator_3183","failure"
"net-user-domain-detail","indicator_3184","failure"
"net-group-domain-list","indicator_3185","success"
"net-group-domain-list","indicator_3186","success"
"net-group-domain-list","indicator_3187","success"
"net-group-domain-list","indicator_3188","success"
"net-group-domain-list","indicator_3189","failure"
"net-group-domain-list","indicator_3190","failure"
"net-group-domain-list","indicator_3191","failure"
"net-group-domain-members","indicator_3192","success"
"net-group-domain-members","indicator_3193","success"
"net-group-domain-members","indicator_3194","success"
"net-group-domain-members","indicator_3195","success"
"net-group-domain-members","indicator_3196","failure"
"net-group-domain-members","indicator_3197","failure"
"net-group-domain-members","indicator_3198","failure"
"net-accounts-domain","indicator_3199","success"
"net-accounts-domain","indicator_3200","success"
"net-accounts-domain","indicator_3201","success"
"net-accounts-domain","indicator_3202","success"
"net-accounts-domain","indicator_3203","success"
"net-accounts-domain","indicator_3204","failure"
"net-accounts-domain","indicator_3205","failure"
"setspn-list-user","indicator_3206","success"
"setspn-list-user","indicator_3207","success"
"setspn-list-user","indicator_3208","success"
"setspn-list-user","indicator_3209","success"
"setspn-list-user","indicator_3210","failure"
"setspn-list-user","indicator_3211","failure"
"setspn-query-all","indicator_3212","success"
"setspn-query-all","indicator_3213","success"
"setspn-query-all","indicator_3214","success"
"setspn-query-all","indicator_3215","success"
"setspn-query-all","indicator_3216","failure"
"setspn-query-all","indicator_3217","failure"
"dsquery-user","indicator_3218","success"
"dsquery-user","indicator_3219","success"
"dsquery-user","indicator_3220","success"
"dsquery-user","indicator_3221","failure"
"dsquery-user","indicator_3222","failure"
"dsquery-user","indicator_3223","failure"
"dsquery-computer","indicator_3224","success"
"dsquery-computer","indicator_3225","success"
"dsquery-computer","indicator_3226","success"
"dsquery-computer","indicator_3227","success"
"dsquery-computer","indicator_3228","failure"
"dsquery-computer","indicator_3229","failure"
"dsquery-computer","indicator_3230","failure"
"dsquery-group","indicator_3231","success"
"dsquery-group","indicator_3232","success"
"dsquery-group","indicator_3233","success"
"dsquery-group","indicator_3234","success"
"dsquery-group","indicator_3235","failure"
"dsquery-group","indicator_3236","failure"
"net-group-domain-admins","indicator_3237","success"
"net-group-domain-admins","indicator_3238","success"
"net-group-domain-admins","indicator_3239","success"
"net-group-domain-admins","indicator_3240","failure"
"net-group-domain-admins","indicator_3241","failure"
"net-group-domain-admins","indicator_3242","failure"
"net-group-domain-computers","indicator_3243","success"
"net-group-domain-computers","indicator_3244","success"
"net-group-domain-computers","indicator_3245","failure"
"net-group-domain-computers","indicator_3246","failure"
"net-domain-controllers","indicator_3247","success"
"net-domain-controllers","indicator_3248","success"
"net-domain-controllers","indicator_3249","failure"
"net-domain-controllers","indicator_3250","failure"
"setspn-list-all","indicator_3251","success"
"setspn-list-all","indicator_3252","success"
"setspn-list-all","indicator_3253","failure"
"setspn-list-all","indicator_3254","failure"
"setspn-list-all","indicator_3255","failure"
"dsquery-users","indicator_3256","success"
"dsquery-users","indicator_3257","success"
"dsquery-users","indicator_3258","success"
"dsquery-users","indicator_3259","failure"
"dsquery-users","indicator_3260","failure"
"dsquery-computers","indicator_3261","success"
"dsquery-computers","indicator_3262","success"
"dsquery-computers","indicator_3263","failure"
"dsquery-admins","indicator_3264","success"
"dsquery-admins","indicator_3265","success"
"dsquery-admins","indicator_3266","failure"
"dsquery-admins","indicator_3267","failure"
"dsquery-domain-controllers","indicator_3268","success"
"dsquery-domain-controllers","indicator_3269","success"
"dsquery-domain-controllers","indicator_3270","failure"
"powerview-get-objectacl","indicator_3271","success"
"powerview-get-objectacl","indicator_3272","success"
"powerview-get-objectacl","indicator_3273","success"
"powerview-get-objectacl","indicator_3274","success"
"powerview-get-objectacl","indicator_3275","failure"
"powerview-get-objectacl","indicator_3276","failure"
"powerview-get-objectacl-genericall","indicator_3277","success"
"powerview-get-objectacl-genericall","indicator_3278","success"
"powerview-get-objectacl-genericall","indicator_3279","success"
"powerview-get-objectacl-genericall","indicator_3280","failure"
"powerview-get-objectacl-genericall","indicator_3281","failure"
"powerview-convert-sidtoname","indicator_3282","success"
"powerview-convert-sidtoname","indicator_3283","success"
"powerview-convert-sidtoname","indicator_3284","failure"
"powerview-convert-sidtoname","indicator_3285","failure"
"powerview-get-objectacl-writedacl","indicator_3286","success"
"powerview-get-objectacl-writedacl","indicator_3287","success"
"powerview-get-objectacl-writedacl","indicator_3288","success"
"powerview-get-objectacl-writedacl","indicator_3289","failure"
"powerview-get-objectacl-writedacl","indicator_3290","failure"
"powerview-get-objectacl-forcechangepassword","indicator_3291","success"
"powerview-get-objectacl-forcechangepassword","indicator_3292","success"
"powerview-get-objectacl-forcechangepassword","indicator_3293","success"
"powerview-get-objectacl-forcechangepassword","indicator_3294","failure"
"powerview-get-objectacl-forcechangepassword","indicator_3295","failure"
"powerview-get-objectacl-writeowner","indicator_3296","success"
"powerview-get-objectacl-writeowner","indicator_3297","success"
"powerview-get-objectacl-writeowner","indicator_3298","success"
"powerview-get-objectacl-writeowner","indicator_3299","failure"
"powerview-get-objectacl-writeowner","indicator_3300","failure"
"powerview-find-interestingdomainacl","indicator_3301","success"
"powerview-find-interestingdomainacl","indicator_3302","success"
"powerview-find-interestingdomainacl","indicator_3303","success"
"powerview-find-interestingdomainacl","indicator_3304","success"
"powerview-find-interestingdomainacl","indicator_3305","failure"
"powerview-find-interestingdomainacl","indicator_3306","failure"
"powerview-get-pathacl","indicator_3307","success"
"powerview-get-pathacl","indicator_3308","success"
"powerview-get-pathacl","indicator_3309","success"
"powerview-get-pathacl","indicator_3310","success"
"powerview-get-pathacl","indicator_3311","failure"
"powerview-get-pathacl","indicator_3312","failure"
"powerview-get-pathacl","indicator_3313","failure"
"powerview-get-objectacl-user","indicator_3314","success"
"powerview-get-objectacl-user","indicator_3315","success"
"powerview-get-objectacl-user","indicator_3316","failure"
"powerview-get-objectacl-user","indicator_3317","failure"
"powerview-get-objectacl-group","indicator_3318","success"
"powerview-get-objectacl-group","indicator_3319","success"
"powerview-get-objectacl-group","indicator_3320","failure"
"powerview-get-objectacl-group","indicator_3321","failure"
"powerview-get-netcomputer-os","indicator_3322","success"
"powerview-get-netcomputer-os","indicator_3323","success"
"powerview-get-netcomputer-os","indicator_3324","success"
"powerview-get-netcomputer-os","indicator_3325","failure"
"powerview-get-netcomputer-os","indicator_3326","failure"
"powerview-get-netcomputer-os","indicator_3327","failure"
"powerview-get-netcomputer-os","indicator_3328","failure"
"powerview-get-netcomputer-os-filter","indicator_3329","success"
"powerview-get-netcomputer-os-filter","indicator_3330","success"
"powerview-get-netcomputer-os-filter","indicator_3331","success"
"powerview-get-netcomputer-os-filter","indicator_3332","failure"
"powerview-get-netcomputer-os-filter","indicator_3333","failure"
"powerview-get-netcomputer-os-filter","indicator_3334","failure"
"check-netsessionenum-registry","indicator_3335","success"
"check-netsessionenum-registry","indicator_3336","success"
"check-netsessionenum-registry","indicator_3337","success"
"check-netsessionenum-registry","indicator_3338","success"
"check-netsessionenum-registry","indicator_3339","failure"
"check-netsessionenum-registry","indicator_3340","failure"
"check-netsessionenum-registry","indicator_3341","failure"
"check-remote-registry-service","indicator_3342","success"
"check-remote-registry-service","indicator_3343","success"
"check-remote-registry-service","indicator_3344","success"
"check-remote-registry-service","indicator_3345","failure"
"check-remote-registry-service","indicator_3346","failure"
"check-remote-registry-service","indicator_3347","failure"
"enable-remote-registry","indicator_3348","success"
"enable-remote-registry","indicator_3349","success"
"enable-remote-registry","indicator_3350","success"
"enable-remote-registry","indicator_3351","failure"
"enable-remote-registry","indicator_3352","failure"
"enable-remote-registry","indicator_3353","failure"
"query-hkey-users-remote","indicator_3354","success"
"query-hkey-users-remote","indicator_3355","success"
"query-hkey-users-remote","indicator_3356","success"
"query-hkey-users-remote","indicator_3357","failure"
"query-hkey-users-remote","indicator_3358","failure"
"query-hkey-users-remote","indicator_3359","failure"
"john-single-crack","indicator_3360","success"
"john-single-crack","indicator_3361","success"
"john-single-crack","indicator_3362","success"
"john-single-crack","indicator_3363","failure"
"john-single-crack","indicator_3364","failure"
"john-wordlist-attack","indicator_3365","success"
"john-wordlist-attack","indicator_3366","success"
"john-rules-attack","indicator_3367","success"
"john-rules-attack","indicator_3368","success"
"john-format-specify","indicator_3369","success"
"john-format-specify","indicator_3370","success"
"john-format-specify","indicator_3371","failure"
"john-format-specify","indicator_3372","failure"
"john-show-cracked","indicator_3373","success"
"john-show-cracked","indicator_3374","success"
"john-ssh-key-crack","indicator_3375","success"
"john-ssh-key-crack","indicator_3376","success"
"john-keepass-crack","indicator_3377","success"
"john-keepass-crack","indicator_3378","success"
"john-incremental-mode","indicator_3379","success"
"john-incremental-mode","indicator_3380","success"
"john-status","indicator_3381","success"
"john-status","indicator_3382","success"
"john-status","indicator_3383","success"
"john-restore-session","indicator_3384","success"
"john-restore-session","indicator_3385","success"
"john-restore-session","indicator_3386","failure"
"john-list-formats","indicator_3387","success"
"john-list-formats","indicator_3388","success"
"john-list-formats","indicator_3389","success"
"john-add-custom-rules","indicator_3390","success"
"ad-sid-whoami-extract","indicator_3391","success"
"ad-sid-whoami-extract","indicator_3392","success"
"ad-sid-whoami-extract","indicator_3393","success"
"ad-sid-whoami-extract","indicator_3394","success"
"ad-sid-whoami-extract","indicator_3395","success"
"ad-sid-whoami-extract","indicator_3396","failure"
"ad-sid-whoami-extract","indicator_3397","failure"
"ad-sid-whoami-extract","indicator_3398","failure"
"ad-sid-whoami-extract","indicator_3399","failure"
"ad-sid-powerview-domain","indicator_3400","success"
"ad-sid-powerview-domain","indicator_3401","success"
"ad-sid-powerview-domain","indicator_3402","success"
"ad-sid-powerview-domain","indicator_3403","success"
"ad-sid-powerview-domain","indicator_3404","success"
"ad-sid-powerview-domain","indicator_3405","failure"
"ad-sid-powerview-domain","indicator_3406","failure"
"ad-sid-powerview-domain","indicator_3407","failure"
"ad-sid-powerview-domain","indicator_3408","failure"
"ad-sid-wmic-extract","indicator_3409","success"
"ad-sid-wmic-extract","indicator_3410","success"
"ad-sid-wmic-extract","indicator_3411","success"
"ad-sid-wmic-extract","indicator_3412","success"
"ad-sid-wmic-extract","indicator_3413","success"
"ad-sid-wmic-extract","indicator_3414","success"
"ad-sid-wmic-extract","indicator_3415","failure"
"ad-sid-wmic-extract","indicator_3416","failure"
"ad-sid-wmic-extract","indicator_3417","failure"
"ad-sid-wmic-extract","indicator_3418","failure"
"ps-get-group-members-basic","indicator_3419","success"
"ps-get-group-members-basic","indicator_3420","success"
"ps-get-group-members-basic","indicator_3421","success"
"ps-get-group-members-basic","indicator_3422","failure"
"ps-get-group-members-basic","indicator_3423","failure"
"ps-get-group-members-basic","indicator_3424","failure"
"ps-nested-group-check-member-type","indicator_3425","success"
"ps-nested-group-check-member-type","indicator_3426","success"
"ps-nested-group-check-member-type","indicator_3427","success"
"ps-nested-group-check-member-type","indicator_3428","failure"
"ps-nested-group-check-member-type","indicator_3429","failure"
"ps-nested-group-check-member-type","indicator_3430","failure"
"ps-nested-group-recursive-function","indicator_3431","success"
"ps-nested-group-recursive-function","indicator_3432","success"
"ps-nested-group-recursive-function","indicator_3433","success"
"ps-nested-group-recursive-function","indicator_3434","success"
"ps-nested-group-recursive-function","indicator_3435","success"
"ps-nested-group-recursive-function","indicator_3436","failure"
"ps-nested-group-recursive-function","indicator_3437","failure"
"ps-nested-group-recursive-function","indicator_3438","failure"
"ps-get-last-nested-user","indicator_3439","success"
"ps-get-last-nested-user","indicator_3440","success"
"ps-get-last-nested-user","indicator_3441","success"
"ps-get-last-nested-user","indicator_3442","success"
"ps-get-last-nested-user","indicator_3443","success"
"ps-get-last-nested-user","indicator_3444","failure"
"ps-get-last-nested-user","indicator_3445","failure"
"ps-get-last-nested-user","indicator_3446","failure"
"ps-find-new-domain-admin","indicator_3447","success"
"ps-find-new-domain-admin","indicator_3448","success"
"ps-find-new-domain-admin","indicator_3449","success"
"ps-find-new-domain-admin","indicator_3450","success"
"ps-find-new-domain-admin","indicator_3451","failure"
"ps-find-new-domain-admin","indicator_3452","failure"
"ps-find-new-domain-admin","indicator_3453","failure"
"powerview-get-domaingroup-recursive","indicator_3454","success"
"powerview-get-domaingroup-recursive","indicator_3455","success"
"powerview-get-domaingroup-recursive","indicator_3456","success"
"powerview-get-domaingroup-recursive","indicator_3457","success"
"powerview-get-domaingroup-recursive","indicator_3458","failure"
"powerview-get-domaingroup-recursive","indicator_3459","failure"
"powerview-get-domaingroup-recursive","indicator_3460","failure"
"ps-powerview-get-user-details","indicator_3461","success"
"ps-powerview-get-user-details","indicator_3462","success"
"ps-powerview-get-user-details","indicator_3463","success"
"ps-powerview-get-user-details","indicator_3464","success"
"ps-powerview-get-user-details","indicator_3465","success"
"ps-powerview-get-user-details","indicator_3466","success"
"ps-powerview-get-user-details","indicator_3467","failure"
"ps-powerview-get-user-details","indicator_3468","failure"
"ps-powerview-get-user-details","indicator_3469","failure"
"ps-powerview-find-service-accounts","indicator_3470","success"
"ps-powerview-find-service-accounts","indicator_3471","success"
"ps-powerview-find-service-accounts","indicator_3472","success"
"ps-powerview-find-service-accounts","indicator_3473","failure"
"ps-powerview-find-service-accounts","indicator_3474","failure"
"ps-powerview-find-service-accounts","indicator_3475","failure"
"ps-extract-flag-from-user","indicator_3476","success"
"ps-extract-flag-from-user","indicator_3477","success"
"ps-extract-flag-from-user","indicator_3478","success"
"ps-extract-flag-from-user","indicator_3479","success"
"ps-extract-flag-from-user","indicator_3480","failure"
"ps-extract-flag-from-user","indicator_3481","failure"
"ps-extract-flag-from-user","indicator_3482","failure"
"ps-nested-group-one-liner","indicator_3483","success"
"ps-nested-group-one-liner","indicator_3484","success"
"ps-nested-group-one-liner","indicator_3485","success"
"ps-nested-group-one-liner","indicator_3486","success"
"ps-nested-group-one-liner","indicator_3487","failure"
"ps-nested-group-one-liner","indicator_3488","failure"
"ps-nested-group-one-liner","indicator_3489","failure"
"ps-compare-powerview-versions","indicator_3490","success"
"ps-compare-powerview-versions","indicator_3491","success"
"ps-compare-powerview-versions","indicator_3492","success"
"ps-compare-powerview-versions","indicator_3493","failure"
"ps-compare-powerview-versions","indicator_3494","failure"
"bloodhound-upload-data","indicator_3495","success"
"bloodhound-upload-data","indicator_3496","success"
"bloodhound-upload-data","indicator_3497","success"
"bloodhound-upload-data","indicator_3498","success"
"bloodhound-upload-data","indicator_3499","success"
"bloodhound-upload-data","indicator_3500","failure"
"bloodhound-upload-data","indicator_3501","failure"
"bloodhound-upload-data","indicator_3502","failure"
"bloodhound-upload-data","indicator_3503","failure"
"bloodhound-upload-data","indicator_3504","failure"
"bloodhound-analyze-paths","indicator_3505","success"
"bloodhound-analyze-paths","indicator_3506","success"
"bloodhound-analyze-paths","indicator_3507","success"
"bloodhound-analyze-paths","indicator_3508","success"
"bloodhound-analyze-paths","indicator_3509","success"
"bloodhound-analyze-paths","indicator_3510","failure"
"bloodhound-analyze-paths","indicator_3511","failure"
"bloodhound-analyze-paths","indicator_3512","failure"
"bloodhound-analyze-paths","indicator_3513","failure"
"bloodhound-analyze-paths","indicator_3514","failure"
"bloodhound-cypher-query","indicator_3515","success"
"bloodhound-cypher-query","indicator_3516","success"
"bloodhound-cypher-query","indicator_3517","success"
"bloodhound-cypher-query","indicator_3518","success"
"bloodhound-cypher-query","indicator_3519","success"
"bloodhound-cypher-query","indicator_3520","failure"
"bloodhound-cypher-query","indicator_3521","failure"
"bloodhound-cypher-query","indicator_3522","failure"
"bloodhound-cypher-query","indicator_3523","failure"
"bloodhound-cypher-query","indicator_3524","failure"
"bloodhound-python-all-collection","indicator_3525","success"
"bloodhound-python-all-collection","indicator_3526","success"
"bloodhound-python-all-collection","indicator_3527","success"
"bloodhound-python-all-collection","indicator_3528","success"
"bloodhound-python-all-collection","indicator_3529","success"
"bloodhound-python-all-collection","indicator_3530","success"
"bloodhound-python-all-collection","indicator_3531","success"
"bloodhound-python-all-collection","indicator_3532","failure"
"bloodhound-python-all-collection","indicator_3533","failure"
"bloodhound-python-all-collection","indicator_3534","failure"
"bloodhound-python-all-collection","indicator_3535","failure"
"bloodhound-python-all-collection","indicator_3536","failure"
"bloodhound-python-all-collection","indicator_3537","failure"
"bloodhound-python-dconly","indicator_3538","success"
"bloodhound-python-dconly","indicator_3539","success"
"bloodhound-python-dconly","indicator_3540","success"
"bloodhound-python-dconly","indicator_3541","success"
"bloodhound-python-dconly","indicator_3542","success"
"bloodhound-python-dconly","indicator_3543","failure"
"bloodhound-python-dconly","indicator_3544","failure"
"bloodhound-python-pth","indicator_3545","success"
"bloodhound-python-pth","indicator_3546","success"
"bloodhound-python-pth","indicator_3547","success"
"bloodhound-python-pth","indicator_3548","failure"
"bloodhound-python-pth","indicator_3549","failure"
"bloodhound-python-pth","indicator_3550","failure"
"bloodhound-python-kerberos","indicator_3551","success"
"bloodhound-python-kerberos","indicator_3552","success"
"bloodhound-python-kerberos","indicator_3553","success"
"bloodhound-python-kerberos","indicator_3554","failure"
"bloodhound-python-kerberos","indicator_3555","failure"
"bloodhound-python-kerberos","indicator_3556","failure"
"bloodhound-python-specific-collection","indicator_3557","success"
"bloodhound-python-specific-collection","indicator_3558","success"
"bloodhound-python-specific-collection","indicator_3559","success"
"bloodhound-python-specific-collection","indicator_3560","failure"
"bloodhound-python-specific-collection","indicator_3561","failure"
"bloodhound-python-ldaps","indicator_3562","success"
"bloodhound-python-ldaps","indicator_3563","success"
"bloodhound-python-ldaps","indicator_3564","failure"
"bloodhound-python-ldaps","indicator_3565","failure"
"bloodhound-python-ldaps","indicator_3566","failure"
"bloodhound-python-computerfile","indicator_3567","success"
"bloodhound-python-computerfile","indicator_3568","success"
"bloodhound-python-computerfile","indicator_3569","failure"
"bloodhound-python-computerfile","indicator_3570","failure"
"bloodhound-python-output-prefix","indicator_3571","success"
"wfuzz-z-file","indicator_3572","success"
"wfuzz-z-file","indicator_3573","success"
"wfuzz-z-file","indicator_3574","success"
"wfuzz-z-file","indicator_3575","success"
"wfuzz-z-file","indicator_3576","success"
"wfuzz-z-file","indicator_3577","success"
"wfuzz-z-file","indicator_3578","failure"
"wfuzz-z-file","indicator_3579","failure"
"wfuzz-z-file","indicator_3580","failure"
"wfuzz-z-file","indicator_3581","failure"
"wfuzz-post-login-brute","indicator_3582","success"
"wfuzz-post-login-brute","indicator_3583","success"
"wfuzz-post-login-brute","indicator_3584","success"
"wfuzz-post-login-brute","indicator_3585","success"
"wfuzz-post-login-brute","indicator_3586","failure"
"wfuzz-post-login-brute","indicator_3587","failure"
"wfuzz-post-login-brute","indicator_3588","failure"
"wfuzz-post-login-brute","indicator_3589","failure"
"masscan-full-tcp","indicator_3590","success"
"masscan-full-tcp","indicator_3591","success"
"masscan-full-tcp","indicator_3592","success"
"masscan-full-tcp","indicator_3593","failure"
"masscan-full-tcp","indicator_3594","failure"
"masscan-full-tcp","indicator_3595","failure"
"masscan-full-tcp","indicator_3596","failure"
"calculate-keyspace","indicator_3597","success"
"calculate-keyspace","indicator_3598","success"
"calculate-crack-time","indicator_3599","success"
"calculate-crack-time","indicator_3600","success"
"attack-mode-decision","indicator_3601","success"
